pair_id,label,frgp,which_hand,subject1,subject2,ground_truth
I_00002319_00002364_frgp13,impostor,13,right,2319,2364,B
I_00002307_00002340_frgp13,impostor,13,right,2307,2340,B
I_00002355_00002396_frgp13,impostor,13,right,2355,2396,B
I_00002334_00002395_frgp14,impostor,14,left,2334,2395,B
I_00002320_00002407_frgp14,impostor,14,left,2320,2407,B
I_00002403_00002405_frgp13,impostor,13,right,2403,2405,B
I_00002334_00002399_frgp14,impostor,14,left,2334,2399,B
I_00002315_00002380_frgp13,impostor,13,right,2315,2380,B
I_00002372_00002383_frgp14,impostor,14,left,2372,2383,B
I_00002320_00002381_frgp14,impostor,14,left,2320,2381,B
I_00002388_00002455_frgp14,impostor,14,left,2388,2455,B
I_00002372_00002481_frgp14,impostor,14,left,2372,2481,B
I_00002380_00002392_frgp14,impostor,14,left,2380,2392,B
I_00002360_00002392_frgp14,impostor,14,left,2360,2392,B
I_00002364_00002398_frgp13,impostor,13,right,2364,2398,B
I_00002374_00002447_frgp14,impostor,14,left,2374,2447,B
I_00002367_00002394_frgp13,impostor,13,right,2367,2394,B
I_00002325_00002355_frgp13,impostor,13,right,2325,2355,B
I_00002319_00002374_frgp13,impostor,13,right,2319,2374,B
I_00002314_00002357_frgp13,impostor,13,right,2314,2357,B
I_00002351_00002402_frgp14,impostor,14,left,2351,2402,B
I_00002353_00002423_frgp13,impostor,13,right,2353,2423,B
I_00002364_00002418_frgp14,impostor,14,left,2364,2418,B
G_2386_frgp14,genuine,14,left,2386,2386,A
I_00002304_00002348_frgp13,impostor,13,right,2304,2348,B
I_00002364_00002424_frgp13,impostor,13,right,2364,2424,B
I_00002326_00002356_frgp13,impostor,13,right,2326,2356,B
I_00002367_00002418_frgp14,impostor,14,left,2367,2418,B
I_00002320_00002356_frgp14,impostor,14,left,2320,2356,B
I_00002375_00002425_frgp13,impostor,13,right,2375,2425,B
I_00002372_00002386_frgp13,impostor,13,right,2372,2386,B
I_00002399_00002418_frgp13,impostor,13,right,2399,2418,B
I_00002334_00002381_frgp14,impostor,14,left,2334,2381,B
I_00002327_00002406_frgp14,impostor,14,left,2327,2406,B
I_00002306_00002317_frgp14,impostor,14,left,2306,2317,B
I_00002339_00002392_frgp14,impostor,14,left,2339,2392,B
I_00002344_00002395_frgp13,impostor,13,right,2344,2395,B
I_00002375_00002383_frgp14,impostor,14,left,2375,2383,B
G_2326_frgp13,genuine,13,right,2326,2326,A
I_00002406_00002407_frgp14,impostor,14,left,2406,2407,B
I_00002392_00002418_frgp13,impostor,13,right,2392,2418,B
I_00002360_00002399_frgp13,impostor,13,right,2360,2399,B
I_00002383_00002425_frgp14,impostor,14,left,2383,2425,B
I_00002320_00002440_frgp14,impostor,14,left,2320,2440,B
I_00002379_00002406_frgp14,impostor,14,left,2379,2406,B
I_00002368_00002407_frgp13,impostor,13,right,2368,2407,B
I_00002352_00002396_frgp14,impostor,14,left,2352,2396,B
I_00002409_00002463_frgp14,impostor,14,left,2409,2463,B
I_00002314_00002348_frgp13,impostor,13,right,2314,2348,B
I_00002310_00002388_frgp14,impostor,14,left,2310,2388,B
I_00002325_00002401_frgp14,impostor,14,left,2325,2401,B
I_00002306_00002369_frgp13,impostor,13,right,2306,2369,B
I_00002312_00002351_frgp14,impostor,14,left,2312,2351,B
I_00002386_00002398_frgp13,impostor,13,right,2386,2398,B
I_00002304_00002395_frgp14,impostor,14,left,2304,2395,B
I_00002310_00002358_frgp14,impostor,14,left,2310,2358,B
I_00002325_00002455_frgp14,impostor,14,left,2325,2455,B
G_2332_frgp14,genuine,14,left,2332,2332,A
I_00002401_00002428_frgp13,impostor,13,right,2401,2428,B
I_00002358_00002362_frgp14,impostor,14,left,2358,2362,B
I_00002372_00002426_frgp13,impostor,13,right,2372,2426,B
I_00002426_00002455_frgp14,impostor,14,left,2426,2455,B
I_00002326_00002396_frgp13,impostor,13,right,2326,2396,B
I_00002342_00002408_frgp13,impostor,13,right,2342,2408,B
I_00002341_00002371_frgp13,impostor,13,right,2341,2371,B
I_00002344_00002440_frgp14,impostor,14,left,2344,2440,B
I_00002321_00002481_frgp13,impostor,13,right,2321,2481,B
I_00002319_00002352_frgp14,impostor,14,left,2319,2352,B
I_00002381_00002455_frgp13,impostor,13,right,2381,2455,B
I_00002447_00002455_frgp14,impostor,14,left,2447,2455,B
I_00002338_00002396_frgp14,impostor,14,left,2338,2396,B
I_00002396_00002398_frgp13,impostor,13,right,2396,2398,B
I_00002337_00002356_frgp13,impostor,13,right,2337,2356,B
I_00002408_00002412_frgp13,impostor,13,right,2408,2412,B
I_00002376_00002447_frgp14,impostor,14,left,2376,2447,B
I_00002364_00002401_frgp14,impostor,14,left,2364,2401,B
I_00002329_00002394_frgp13,impostor,13,right,2329,2394,B
I_00002330_00002368_frgp14,impostor,14,left,2330,2368,B
I_00002332_00002463_frgp13,impostor,13,right,2332,2463,B
I_00002348_00002394_frgp14,impostor,14,left,2348,2394,B
I_00002370_00002401_frgp13,impostor,13,right,2370,2401,B
I_00002376_00002386_frgp13,impostor,13,right,2376,2386,B
I_00002317_00002326_frgp14,impostor,14,left,2317,2326,B
I_00002372_00002409_frgp13,impostor,13,right,2372,2409,B
I_00002359_00002402_frgp13,impostor,13,right,2359,2402,B
I_00002341_00002374_frgp13,impostor,13,right,2341,2374,B
I_00002303_00002332_frgp14,impostor,14,left,2303,2332,B
I_00002353_00002370_frgp13,impostor,13,right,2353,2370,B
I_00002329_00002440_frgp14,impostor,14,left,2329,2440,B
I_00002315_00002447_frgp14,impostor,14,left,2315,2447,B
I_00002329_00002368_frgp13,impostor,13,right,2329,2368,B
I_00002402_00002440_frgp14,impostor,14,left,2402,2440,B
I_00002327_00002338_frgp14,impostor,14,left,2327,2338,B
I_00002334_00002348_frgp13,impostor,13,right,2334,2348,B
I_00002320_00002403_frgp14,impostor,14,left,2320,2403,B
I_00002399_00002403_frgp14,impostor,14,left,2399,2403,B
I_00002321_00002396_frgp13,impostor,13,right,2321,2396,B
I_00002317_00002395_frgp14,impostor,14,left,2317,2395,B
I_00002362_00002368_frgp13,impostor,13,right,2362,2368,B
I_00002359_00002426_frgp14,impostor,14,left,2359,2426,B
I_00002360_00002373_frgp13,impostor,13,right,2360,2373,B
I_00002315_00002368_frgp14,impostor,14,left,2315,2368,B
I_00002394_00002426_frgp14,impostor,14,left,2394,2426,B
I_00002376_00002425_frgp13,impostor,13,right,2376,2425,B
I_00002372_00002462_frgp14,impostor,14,left,2372,2462,B
I_00002356_00002371_frgp13,impostor,13,right,2356,2371,B
I_00002321_00002383_frgp14,impostor,14,left,2321,2383,B
I_00002317_00002392_frgp14,impostor,14,left,2317,2392,B
I_00002406_00002415_frgp13,impostor,13,right,2406,2415,B
I_00002332_00002379_frgp13,impostor,13,right,2332,2379,B
I_00002303_00002391_frgp14,impostor,14,left,2303,2391,B
I_00002341_00002447_frgp13,impostor,13,right,2341,2447,B
I_00002342_00002398_frgp13,impostor,13,right,2342,2398,B
I_00002369_00002418_frgp13,impostor,13,right,2369,2418,B
I_00002315_00002440_frgp14,impostor,14,left,2315,2440,B
I_00002337_00002440_frgp14,impostor,14,left,2337,2440,B
I_00002328_00002368_frgp14,impostor,14,left,2328,2368,B
I_00002386_00002463_frgp13,impostor,13,right,2386,2463,B
I_00002353_00002412_frgp14,impostor,14,left,2353,2412,B
I_00002394_00002447_frgp13,impostor,13,right,2394,2447,B
I_00002328_00002342_frgp13,impostor,13,right,2328,2342,B
I_00002312_00002320_frgp13,impostor,13,right,2312,2320,B
I_00002368_00002425_frgp14,impostor,14,left,2368,2425,B
I_00002303_00002358_frgp14,impostor,14,left,2303,2358,B
I_00002373_00002391_frgp14,impostor,14,left,2373,2391,B
I_00002355_00002406_frgp13,impostor,13,right,2355,2406,B
I_00002348_00002462_frgp13,impostor,13,right,2348,2462,B
I_00002332_00002399_frgp14,impostor,14,left,2332,2399,B
I_00002328_00002371_frgp13,impostor,13,right,2328,2371,B
I_00002362_00002364_frgp14,impostor,14,left,2362,2364,B
I_00002328_00002372_frgp13,impostor,13,right,2328,2372,B
I_00002307_00002319_frgp14,impostor,14,left,2307,2319,B
I_00002341_00002379_frgp13,impostor,13,right,2341,2379,B
I_00002313_00002425_frgp14,impostor,14,left,2313,2425,B
I_00002314_00002341_frgp13,impostor,13,right,2314,2341,B
I_00002375_00002379_frgp13,impostor,13,right,2375,2379,B
I_00002351_00002407_frgp14,impostor,14,left,2351,2407,B
I_00002362_00002384_frgp14,impostor,14,left,2362,2384,B
I_00002303_00002326_frgp13,impostor,13,right,2303,2326,B
I_00002391_00002405_frgp14,impostor,14,left,2391,2405,B
I_00002356_00002394_frgp14,impostor,14,left,2356,2394,B
I_00002372_00002426_frgp14,impostor,14,left,2372,2426,B
I_00002342_00002356_frgp14,impostor,14,left,2342,2356,B
I_00002368_00002395_frgp13,impostor,13,right,2368,2395,B
I_00002314_00002402_frgp13,impostor,13,right,2314,2402,B
I_00002332_00002395_frgp14,impostor,14,left,2332,2395,B
I_00002317_00002337_frgp13,impostor,13,right,2317,2337,B
I_00002362_00002401_frgp14,impostor,14,left,2362,2401,B
I_00002348_00002395_frgp14,impostor,14,left,2348,2395,B
I_00002313_00002364_frgp14,impostor,14,left,2313,2364,B
I_00002313_00002391_frgp14,impostor,14,left,2313,2391,B
I_00002401_00002425_frgp13,impostor,13,right,2401,2425,B
I_00002329_00002357_frgp14,impostor,14,left,2329,2357,B
I_00002330_00002381_frgp13,impostor,13,right,2330,2381,B
I_00002314_00002373_frgp13,impostor,13,right,2314,2373,B
I_00002401_00002428_frgp14,impostor,14,left,2401,2428,B
I_00002317_00002321_frgp13,impostor,13,right,2317,2321,B
I_00002349_00002356_frgp13,impostor,13,right,2349,2356,B
I_00002369_00002402_frgp13,impostor,13,right,2369,2402,B
I_00002399_00002405_frgp13,impostor,13,right,2399,2405,B
I_00002395_00002481_frgp14,impostor,14,left,2395,2481,B
I_00002349_00002360_frgp14,impostor,14,left,2349,2360,B
I_00002314_00002428_frgp13,impostor,13,right,2314,2428,B
I_00002317_00002373_frgp13,impostor,13,right,2317,2373,B
I_00002360_00002386_frgp14,impostor,14,left,2360,2386,B
I_00002359_00002386_frgp14,impostor,14,left,2359,2386,B
I_00002375_00002402_frgp13,impostor,13,right,2375,2402,B
I_00002315_00002369_frgp14,impostor,14,left,2315,2369,B
I_00002373_00002399_frgp13,impostor,13,right,2373,2399,B
I_00002388_00002405_frgp14,impostor,14,left,2388,2405,B
I_00002348_00002424_frgp13,impostor,13,right,2348,2424,B
I_00002313_00002455_frgp13,impostor,13,right,2313,2455,B
I_00002329_00002334_frgp14,impostor,14,left,2329,2334,B
I_00002341_00002428_frgp13,impostor,13,right,2341,2428,B
I_00002353_00002418_frgp13,impostor,13,right,2353,2418,B
I_00002314_00002356_frgp13,impostor,13,right,2314,2356,B
I_00002359_00002388_frgp14,impostor,14,left,2359,2388,B
I_00002330_00002362_frgp13,impostor,13,right,2330,2362,B
I_00002351_00002376_frgp14,impostor,14,left,2351,2376,B
I_00002372_00002403_frgp13,impostor,13,right,2372,2403,B
I_00002313_00002342_frgp14,impostor,14,left,2313,2342,B
I_00002368_00002418_frgp13,impostor,13,right,2368,2418,B
I_00002339_00002386_frgp13,impostor,13,right,2339,2386,B
I_00002303_00002328_frgp14,impostor,14,left,2303,2328,B
I_00002341_00002447_frgp14,impostor,14,left,2341,2447,B
I_00002362_00002380_frgp14,impostor,14,left,2362,2380,B
I_00002304_00002406_frgp13,impostor,13,right,2304,2406,B
I_00002359_00002407_frgp13,impostor,13,right,2359,2407,B
I_00002328_00002352_frgp14,impostor,14,left,2328,2352,B
I_00002364_00002369_frgp13,impostor,13,right,2364,2369,B
I_00002374_00002418_frgp14,impostor,14,left,2374,2418,B
I_00002340_00002342_frgp13,impostor,13,right,2340,2342,B
I_00002395_00002423_frgp13,impostor,13,right,2395,2423,B
I_00002315_00002381_frgp13,impostor,13,right,2315,2381,B
I_00002369_00002455_frgp14,impostor,14,left,2369,2455,B
I_00002364_00002463_frgp13,impostor,13,right,2364,2463,B
I_00002304_00002325_frgp14,impostor,14,left,2304,2325,B
I_00002313_00002383_frgp13,impostor,13,right,2313,2383,B
I_00002319_00002337_frgp14,impostor,14,left,2319,2337,B
I_00002374_00002388_frgp13,impostor,13,right,2374,2388,B
I_00002360_00002401_frgp13,impostor,13,right,2360,2401,B
I_00002408_00002424_frgp14,impostor,14,left,2408,2424,B
I_00002375_00002396_frgp13,impostor,13,right,2375,2396,B
I_00002314_00002391_frgp14,impostor,14,left,2314,2391,B
I_00002341_00002353_frgp13,impostor,13,right,2341,2353,B
I_00002321_00002424_frgp14,impostor,14,left,2321,2424,B
I_00002327_00002391_frgp13,impostor,13,right,2327,2391,B
I_00002328_00002376_frgp14,impostor,14,left,2328,2376,B
I_00002313_00002368_frgp13,impostor,13,right,2313,2368,B
I_00002337_00002401_frgp14,impostor,14,left,2337,2401,B
I_00002328_00002413_frgp14,impostor,14,left,2328,2413,B
I_00002353_00002381_frgp14,impostor,14,left,2353,2381,B
I_00002332_00002352_frgp14,impostor,14,left,2332,2352,B
I_00002364_00002395_frgp14,impostor,14,left,2364,2395,B
I_00002370_00002424_frgp14,impostor,14,left,2370,2424,B
I_00002306_00002320_frgp13,impostor,13,right,2306,2320,B
I_00002314_00002353_frgp14,impostor,14,left,2314,2353,B
I_00002337_00002399_frgp14,impostor,14,left,2337,2399,B
I_00002351_00002399_frgp13,impostor,13,right,2351,2399,B
I_00002313_00002337_frgp13,impostor,13,right,2313,2337,B
I_00002307_00002362_frgp13,impostor,13,right,2307,2362,B
I_00002349_00002371_frgp13,impostor,13,right,2349,2371,B
I_00002428_00002440_frgp13,impostor,13,right,2428,2440,B
I_00002314_00002392_frgp14,impostor,14,left,2314,2392,B
I_00002337_00002374_frgp13,impostor,13,right,2337,2374,B
I_00002339_00002407_frgp13,impostor,13,right,2339,2407,B
I_00002307_00002313_frgp13,impostor,13,right,2307,2313,B
I_00002328_00002332_frgp14,impostor,14,left,2328,2332,B
I_00002325_00002447_frgp14,impostor,14,left,2325,2447,B
I_00002314_00002379_frgp14,impostor,14,left,2314,2379,B
I_00002328_00002360_frgp14,impostor,14,left,2328,2360,B
I_00002394_00002423_frgp13,impostor,13,right,2394,2423,B
I_00002338_00002408_frgp14,impostor,14,left,2338,2408,B
I_00002314_00002317_frgp13,impostor,13,right,2314,2317,B
I_00002328_00002394_frgp13,impostor,13,right,2328,2394,B
G_2415_frgp13,genuine,13,right,2415,2415,A
I_00002358_00002418_frgp14,impostor,14,left,2358,2418,B
I_00002428_00002463_frgp13,impostor,13,right,2428,2463,B
I_00002313_00002339_frgp14,impostor,14,left,2313,2339,B
I_00002320_00002325_frgp14,impostor,14,left,2320,2325,B
I_00002373_00002391_frgp13,impostor,13,right,2373,2391,B
I_00002380_00002481_frgp13,impostor,13,right,2380,2481,B
I_00002330_00002408_frgp14,impostor,14,left,2330,2408,B
I_00002321_00002391_frgp14,impostor,14,left,2321,2391,B
I_00002380_00002418_frgp14,impostor,14,left,2380,2418,B
I_00002332_00002412_frgp14,impostor,14,left,2332,2412,B
I_00002339_00002360_frgp13,impostor,13,right,2339,2360,B
I_00002341_00002384_frgp13,impostor,13,right,2341,2384,B
I_00002314_00002370_frgp14,impostor,14,left,2314,2370,B
I_00002406_00002462_frgp13,impostor,13,right,2406,2462,B
I_00002388_00002409_frgp14,impostor,14,left,2388,2409,B
I_00002372_00002374_frgp13,impostor,13,right,2372,2374,B
I_00002320_00002337_frgp14,impostor,14,left,2320,2337,B
I_00002379_00002381_frgp13,impostor,13,right,2379,2381,B
I_00002348_00002409_frgp13,impostor,13,right,2348,2409,B
I_00002368_00002401_frgp13,impostor,13,right,2368,2401,B
I_00002364_00002394_frgp14,impostor,14,left,2364,2394,B
I_00002340_00002428_frgp14,impostor,14,left,2340,2428,B
I_00002340_00002403_frgp14,impostor,14,left,2340,2403,B
I_00002320_00002360_frgp14,impostor,14,left,2320,2360,B
I_00002326_00002332_frgp13,impostor,13,right,2326,2332,B
I_00002328_00002334_frgp14,impostor,14,left,2328,2334,B
I_00002315_00002368_frgp13,impostor,13,right,2315,2368,B
I_00002399_00002412_frgp14,impostor,14,left,2399,2412,B
I_00002329_00002384_frgp13,impostor,13,right,2329,2384,B
I_00002337_00002358_frgp14,impostor,14,left,2337,2358,B
I_00002359_00002455_frgp14,impostor,14,left,2359,2455,B
I_00002303_00002381_frgp13,impostor,13,right,2303,2381,B
I_00002352_00002394_frgp13,impostor,13,right,2352,2394,B
I_00002310_00002373_frgp14,impostor,14,left,2310,2373,B
I_00002342_00002386_frgp14,impostor,14,left,2342,2386,B
I_00002307_00002424_frgp14,impostor,14,left,2307,2424,B
I_00002303_00002376_frgp13,impostor,13,right,2303,2376,B
I_00002303_00002319_frgp13,impostor,13,right,2303,2319,B
I_00002383_00002406_frgp13,impostor,13,right,2383,2406,B
I_00002348_00002412_frgp14,impostor,14,left,2348,2412,B
I_00002310_00002330_frgp14,impostor,14,left,2310,2330,B
G_2426_frgp13,genuine,13,right,2426,2426,A
I_00002338_00002481_frgp14,impostor,14,left,2338,2481,B
G_2356_frgp14,genuine,14,left,2356,2356,A
I_00002372_00002375_frgp14,impostor,14,left,2372,2375,B
I_00002310_00002407_frgp13,impostor,13,right,2310,2407,B
I_00002367_00002372_frgp14,impostor,14,left,2367,2372,B
I_00002405_00002424_frgp13,impostor,13,right,2405,2424,B
I_00002304_00002381_frgp14,impostor,14,left,2304,2381,B
I_00002338_00002369_frgp13,impostor,13,right,2338,2369,B
G_2462_frgp13,genuine,13,right,2462,2462,A
I_00002326_00002359_frgp13,impostor,13,right,2326,2359,B
I_00002403_00002463_frgp14,impostor,14,left,2403,2463,B
I_00002339_00002447_frgp13,impostor,13,right,2339,2447,B
I_00002344_00002360_frgp14,impostor,14,left,2344,2360,B
I_00002383_00002424_frgp13,impostor,13,right,2383,2424,B
G_2401_frgp13,genuine,13,right,2401,2401,A
I_00002307_00002384_frgp13,impostor,13,right,2307,2384,B
I_00002313_00002334_frgp13,impostor,13,right,2313,2334,B
I_00002306_00002332_frgp13,impostor,13,right,2306,2332,B
I_00002344_00002374_frgp14,impostor,14,left,2344,2374,B
I_00002310_00002386_frgp13,impostor,13,right,2310,2386,B
I_00002332_00002415_frgp14,impostor,14,left,2332,2415,B
I_00002330_00002341_frgp13,impostor,13,right,2330,2341,B
G_2349_frgp14,genuine,14,left,2349,2349,A
I_00002358_00002367_frgp14,impostor,14,left,2358,2367,B
I_00002325_00002332_frgp13,impostor,13,right,2325,2332,B
I_00002328_00002369_frgp13,impostor,13,right,2328,2369,B
I_00002368_00002373_frgp13,impostor,13,right,2368,2373,B
I_00002328_00002357_frgp13,impostor,13,right,2328,2357,B
I_00002407_00002447_frgp13,impostor,13,right,2407,2447,B
I_00002303_00002327_frgp14,impostor,14,left,2303,2327,B
I_00002372_00002392_frgp14,impostor,14,left,2372,2392,B
I_00002344_00002376_frgp13,impostor,13,right,2344,2376,B
I_00002330_00002394_frgp14,impostor,14,left,2330,2394,B
I_00002312_00002481_frgp14,impostor,14,left,2312,2481,B
I_00002303_00002481_frgp14,impostor,14,left,2303,2481,B
I_00002341_00002418_frgp13,impostor,13,right,2341,2418,B
I_00002314_00002447_frgp14,impostor,14,left,2314,2447,B
I_00002373_00002398_frgp13,impostor,13,right,2373,2398,B
I_00002339_00002409_frgp13,impostor,13,right,2339,2409,B
I_00002360_00002376_frgp13,impostor,13,right,2360,2376,B
I_00002332_00002388_frgp13,impostor,13,right,2332,2388,B
I_00002375_00002408_frgp14,impostor,14,left,2375,2408,B
I_00002357_00002405_frgp14,impostor,14,left,2357,2405,B
I_00002386_00002388_frgp13,impostor,13,right,2386,2388,B
I_00002406_00002408_frgp14,impostor,14,left,2406,2408,B
I_00002380_00002383_frgp14,impostor,14,left,2380,2383,B
I_00002329_00002338_frgp14,impostor,14,left,2329,2338,B
I_00002325_00002418_frgp14,impostor,14,left,2325,2418,B
I_00002303_00002371_frgp13,impostor,13,right,2303,2371,B
I_00002325_00002405_frgp13,impostor,13,right,2325,2405,B
I_00002338_00002399_frgp13,impostor,13,right,2338,2399,B
I_00002314_00002340_frgp14,impostor,14,left,2314,2340,B
I_00002307_00002353_frgp13,impostor,13,right,2307,2353,B
I_00002384_00002391_frgp13,impostor,13,right,2384,2391,B
I_00002357_00002395_frgp13,impostor,13,right,2357,2395,B
I_00002371_00002406_frgp13,impostor,13,right,2371,2406,B
I_00002334_00002373_frgp13,impostor,13,right,2334,2373,B
I_00002358_00002407_frgp13,impostor,13,right,2358,2407,B
I_00002359_00002406_frgp14,impostor,14,left,2359,2406,B
I_00002315_00002394_frgp13,impostor,13,right,2315,2394,B
I_00002412_00002426_frgp13,impostor,13,right,2412,2426,B
I_00002303_00002407_frgp14,impostor,14,left,2303,2407,B
I_00002306_00002342_frgp14,impostor,14,left,2306,2342,B
I_00002369_00002399_frgp13,impostor,13,right,2369,2399,B
I_00002325_00002402_frgp14,impostor,14,left,2325,2402,B
I_00002348_00002375_frgp14,impostor,14,left,2348,2375,B
I_00002369_00002395_frgp13,impostor,13,right,2369,2395,B
I_00002359_00002391_frgp14,impostor,14,left,2359,2391,B
I_00002412_00002440_frgp13,impostor,13,right,2412,2440,B
I_00002373_00002407_frgp13,impostor,13,right,2373,2407,B
I_00002370_00002462_frgp14,impostor,14,left,2370,2462,B
I_00002358_00002428_frgp13,impostor,13,right,2358,2428,B
