pair_id,label,category,device_pair,subject1,subject2,hand1,hand2,ground_truth,llm_answer,correct,raw_response,latency_s,model,prompting_setting,timestamp
D_76957_221,non-mated,diagnostic_impostor,same,76957,76957,left,right,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:21:43
G_44595_left_711,mated,primary_genuine,cross,44595,44595,left,left,A,A,1,A,0.346,qwen25vl,task_description,2026-08-22T22:21:43
I_32467_58398_left_s,non-mated,primary_impostor,same,32467,58398,left,left,B,A,0,A,0.367,qwen25vl,task_description,2026-08-22T22:21:43
I_58398_69658_right_s,non-mated,primary_impostor,same,58398,69658,right,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:21:44
I_20294_89171_left_x,non-mated,primary_impostor,cross,20294,89171,left,left,B,A,0,A,0.359,qwen25vl,task_description,2026-08-22T22:21:44
G_57145_right_1045,mated,primary_genuine,cross,57145,57145,right,right,A,A,1,A,0.353,qwen25vl,task_description,2026-08-22T22:21:44
D_56583_102,non-mated,diagnostic_impostor,same,56583,56583,left,right,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:21:45
D_58398_135,non-mated,diagnostic_impostor,cross,58398,58398,left,right,B,A,0,A,0.344,qwen25vl,task_description,2026-08-22T22:21:45
I_20294_27295_right_s,non-mated,primary_impostor,same,20294,27295,right,right,B,A,0,A,0.362,qwen25vl,task_description,2026-08-22T22:21:45
I_69658_76957_right_x,non-mated,primary_impostor,cross,69658,76957,right,right,B,A,0,A,0.345,qwen25vl,task_description,2026-08-22T22:21:46
I_27295_47904_right_s,non-mated,primary_impostor,same,27295,47904,right,right,B,A,0,A,0.355,qwen25vl,task_description,2026-08-22T22:21:46
I_44595_47904_right_x,non-mated,primary_impostor,cross,44595,47904,right,right,B,A,0,A,0.347,qwen25vl,task_description,2026-08-22T22:21:46
D_58793_146,non-mated,diagnostic_impostor,cross,58793,58793,left,right,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:21:47
D_47904_93,non-mated,diagnostic_impostor,same,47904,47904,left,right,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:21:47
I_24101_57833_left_s,non-mated,primary_impostor,same,24101,57833,left,left,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:21:47
G_44595_right_786,mated,primary_genuine,cross,44595,44595,right,right,A,A,1,A,0.337,qwen25vl,task_description,2026-08-22T22:21:48
G_47904_left_816,mated,primary_genuine,same,47904,47904,left,left,A,A,1,A,0.353,qwen25vl,task_description,2026-08-22T22:21:48
G_58793_right_1470,mated,primary_genuine,same,58793,58793,right,right,A,A,1,A,0.352,qwen25vl,task_description,2026-08-22T22:21:48
G_20294_right_247,mated,primary_genuine,cross,20294,20294,right,right,A,A,1,A,0.351,qwen25vl,task_description,2026-08-22T22:21:49
D_99775_292,non-mated,diagnostic_impostor,cross,99775,99775,left,right,B,A,0,A,0.345,qwen25vl,task_description,2026-08-22T22:21:49
I_65052_93812_left_x,non-mated,primary_impostor,cross,65052,93812,left,left,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:21:50
I_47904_96608_left_s,non-mated,primary_impostor,same,47904,96608,left,left,B,A,0,A,0.361,qwen25vl,task_description,2026-08-22T22:21:50
G_87757_right_2417,mated,primary_genuine,cross,87757,87757,right,right,A,A,1,A,0.357,qwen25vl,task_description,2026-08-22T22:21:50
G_69658_right_1919,mated,primary_genuine,same,69658,69658,right,right,A,A,1,A,0.354,qwen25vl,task_description,2026-08-22T22:21:51
I_32467_76957_right_s,non-mated,primary_impostor,same,32467,76957,right,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:21:51
I_14493_74850_right_s,non-mated,primary_impostor,same,14493,74850,right,right,B,A,0,A,0.358,qwen25vl,task_description,2026-08-22T22:21:51
D_44595_72,non-mated,diagnostic_impostor,same,44595,44595,left,right,B,A,0,A,0.344,qwen25vl,task_description,2026-08-22T22:21:52
D_65052_181,non-mated,diagnostic_impostor,same,65052,65052,left,right,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:21:52
I_14493_44595_right_s,non-mated,primary_impostor,same,14493,44595,right,right,B,A,0,A,0.357,qwen25vl,task_description,2026-08-22T22:21:52
I_87757_89171_right_s,non-mated,primary_impostor,same,87757,89171,right,right,B,A,0,A,0.359,qwen25vl,task_description,2026-08-22T22:21:53
G_89171_right_2568,mated,primary_genuine,cross,89171,89171,right,right,A,A,1,A,0.343,qwen25vl,task_description,2026-08-22T22:21:53
G_32467_left_480,mated,primary_genuine,same,32467,32467,left,left,A,A,1,A,0.346,qwen25vl,task_description,2026-08-22T22:21:53
G_89171_right_2581,mated,primary_genuine,same,89171,89171,right,right,A,A,1,A,0.35,qwen25vl,task_description,2026-08-22T22:21:54
I_44595_83742_right_s,non-mated,primary_impostor,same,44595,83742,right,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:21:54
D_74850_204,non-mated,diagnostic_impostor,same,74850,74850,left,right,B,A,0,A,0.367,qwen25vl,task_description,2026-08-22T22:21:54
D_56583_106,non-mated,diagnostic_impostor,cross,56583,56583,left,right,B,A,0,A,0.35,qwen25vl,task_description,2026-08-22T22:21:55
G_65030_left_1655,mated,primary_genuine,cross,65030,65030,left,left,A,A,1,A,0.343,qwen25vl,task_description,2026-08-22T22:21:55
G_32467_left_424,mated,primary_genuine,cross,32467,32467,left,left,A,A,1,A,0.358,qwen25vl,task_description,2026-08-22T22:21:56
I_44595_56583_left_x,non-mated,primary_impostor,cross,44595,56583,left,left,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:21:56
I_76957_89171_left_s,non-mated,primary_impostor,same,76957,89171,left,left,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:21:56
G_43210_right_653,mated,primary_genuine,cross,43210,43210,right,right,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:21:57
I_65030_87757_right_x,non-mated,primary_impostor,cross,65030,87757,right,right,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:21:57
I_27295_76957_right_s,non-mated,primary_impostor,same,27295,76957,right,right,B,A,0,A,0.359,qwen25vl,task_description,2026-08-22T22:21:57
G_74850_left_2003,mated,primary_genuine,same,74850,74850,left,left,A,A,1,A,0.353,qwen25vl,task_description,2026-08-22T22:21:58
D_63029_161,non-mated,diagnostic_impostor,same,63029,63029,left,right,B,A,0,A,0.347,qwen25vl,task_description,2026-08-22T22:21:58
D_27295_37,non-mated,diagnostic_impostor,cross,27295,27295,left,right,B,A,0,A,0.343,qwen25vl,task_description,2026-08-22T22:21:58
G_56583_right_914,mated,primary_genuine,cross,56583,56583,right,right,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:21:59
G_89171_right_2533,mated,primary_genuine,same,89171,89171,right,right,A,A,1,A,0.36,qwen25vl,task_description,2026-08-22T22:21:59
G_74850_left_1996,mated,primary_genuine,cross,74850,74850,left,left,A,A,1,A,0.339,qwen25vl,task_description,2026-08-22T22:21:59
I_69658_96608_left_x,non-mated,primary_impostor,cross,69658,96608,left,left,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:22:00
I_47904_96608_right_s,non-mated,primary_impostor,same,47904,96608,right,right,B,A,0,A,0.358,qwen25vl,task_description,2026-08-22T22:22:00
G_65052_right_1792,mated,primary_genuine,same,65052,65052,right,right,A,A,1,A,0.354,qwen25vl,task_description,2026-08-22T22:22:00
G_14493_left_46,mated,primary_genuine,cross,14493,14493,left,left,A,A,1,A,0.343,qwen25vl,task_description,2026-08-22T22:22:01
I_14493_24101_right_x,non-mated,primary_impostor,cross,14493,24101,right,right,B,A,0,A,0.355,qwen25vl,task_description,2026-08-22T22:22:01
D_93812_266,non-mated,diagnostic_impostor,cross,93812,93812,left,right,B,A,0,A,0.344,qwen25vl,task_description,2026-08-22T22:22:01
G_32467_left_461,mated,primary_genuine,cross,32467,32467,left,left,A,A,1,A,0.342,qwen25vl,task_description,2026-08-22T22:22:02
G_63029_right_1593,mated,primary_genuine,cross,63029,63029,right,right,A,A,1,A,0.352,qwen25vl,task_description,2026-08-22T22:22:02
D_83742_237,non-mated,diagnostic_impostor,cross,83742,83742,left,right,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:22:03
G_20294_right_270,mated,primary_genuine,same,20294,20294,right,right,A,A,1,A,0.353,qwen25vl,task_description,2026-08-22T22:22:03
G_87757_right_2436,mated,primary_genuine,cross,87757,87757,right,right,A,A,1,A,0.356,qwen25vl,task_description,2026-08-22T22:22:03
D_56583_96,non-mated,diagnostic_impostor,same,56583,56583,left,right,B,A,0,A,0.345,qwen25vl,task_description,2026-08-22T22:22:04
I_44595_65030_right_x,non-mated,primary_impostor,cross,44595,65030,right,right,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:22:04
G_20294_right_236,mated,primary_genuine,cross,20294,20294,right,right,A,A,1,A,0.356,qwen25vl,task_description,2026-08-22T22:22:04
G_99775_left_2838,mated,primary_genuine,cross,99775,99775,left,left,A,A,1,A,0.351,qwen25vl,task_description,2026-08-22T22:22:05
G_99775_right_2943,mated,primary_genuine,cross,99775,99775,right,right,A,A,1,A,0.339,qwen25vl,task_description,2026-08-22T22:22:05
G_27295_right_391,mated,primary_genuine,same,27295,27295,right,right,A,A,1,A,0.352,qwen25vl,task_description,2026-08-22T22:22:05
G_58398_right_1339,mated,primary_genuine,cross,58398,58398,right,right,A,A,1,A,0.344,qwen25vl,task_description,2026-08-22T22:22:06
D_83742_230,non-mated,diagnostic_impostor,same,83742,83742,left,right,B,A,0,A,0.342,qwen25vl,task_description,2026-08-22T22:22:06
G_20294_left_146,mated,primary_genuine,same,20294,20294,left,left,A,A,1,A,0.351,qwen25vl,task_description,2026-08-22T22:22:06
I_57145_58398_right_x,non-mated,primary_impostor,cross,57145,58398,right,right,B,A,0,A,0.349,qwen25vl,task_description,2026-08-22T22:22:07
I_20294_57833_right_x,non-mated,primary_impostor,cross,20294,57833,right,right,B,A,0,A,0.356,qwen25vl,task_description,2026-08-22T22:22:07
D_89171_263,non-mated,diagnostic_impostor,same,89171,89171,left,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:22:07
G_96608_right_2805,mated,primary_genuine,cross,96608,96608,right,right,A,A,1,A,0.342,qwen25vl,task_description,2026-08-22T22:22:08
G_56583_left_870,mated,primary_genuine,cross,56583,56583,left,left,A,A,1,A,0.343,qwen25vl,task_description,2026-08-22T22:22:08
D_24101_30,non-mated,diagnostic_impostor,same,24101,24101,left,right,B,A,0,A,0.34,qwen25vl,task_description,2026-08-22T22:22:08
D_43210_65,non-mated,diagnostic_impostor,cross,43210,43210,left,right,B,A,0,A,0.342,qwen25vl,task_description,2026-08-22T22:22:09
I_58398_74850_right_s,non-mated,primary_impostor,same,58398,74850,right,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:22:09
G_14493_left_2,mated,primary_genuine,same,14493,14493,left,left,A,A,1,A,0.35,qwen25vl,task_description,2026-08-22T22:22:10
I_74850_93812_right_s,non-mated,primary_impostor,same,74850,93812,right,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:22:10
G_57145_left_1028,mated,primary_genuine,same,57145,57145,left,left,A,A,1,A,0.361,qwen25vl,task_description,2026-08-22T22:22:10
G_24101_right_300,mated,primary_genuine,cross,24101,24101,right,right,A,A,1,A,0.354,qwen25vl,task_description,2026-08-22T22:22:11
G_32467_right_543,mated,primary_genuine,same,32467,32467,right,right,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:22:11
G_96608_left_2700,mated,primary_genuine,same,96608,96608,left,left,A,A,1,A,0.354,qwen25vl,task_description,2026-08-22T22:22:11
G_47904_left_821,mated,primary_genuine,cross,47904,47904,left,left,A,A,1,A,0.344,qwen25vl,task_description,2026-08-22T22:22:12
G_58793_left_1394,mated,primary_genuine,cross,58793,58793,left,left,A,A,1,A,0.34,qwen25vl,task_description,2026-08-22T22:22:12
G_57833_right_1193,mated,primary_genuine,same,57833,57833,right,right,A,A,1,A,0.352,qwen25vl,task_description,2026-08-22T22:22:12
G_20294_left_178,mated,primary_genuine,cross,20294,20294,left,left,A,A,1,A,0.342,qwen25vl,task_description,2026-08-22T22:22:13
G_65030_right_1687,mated,primary_genuine,cross,65030,65030,right,right,A,A,1,A,0.353,qwen25vl,task_description,2026-08-22T22:22:13
I_20294_43210_right_s,non-mated,primary_impostor,same,20294,43210,right,right,B,A,0,A,0.363,qwen25vl,task_description,2026-08-22T22:22:13
I_14493_76957_left_s,non-mated,primary_impostor,same,14493,76957,left,left,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:22:14
I_58793_96608_left_x,non-mated,primary_impostor,cross,58793,96608,left,left,B,A,0,A,0.355,qwen25vl,task_description,2026-08-22T22:22:14
I_32467_56583_left_x,non-mated,primary_impostor,cross,32467,56583,left,left,B,A,0,A,0.356,qwen25vl,task_description,2026-08-22T22:22:14
G_27295_left_360,mated,primary_genuine,same,27295,27295,left,left,A,A,1,A,0.348,qwen25vl,task_description,2026-08-22T22:22:15
D_93812_271,non-mated,diagnostic_impostor,cross,93812,93812,left,right,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:22:15
I_20294_58793_left_x,non-mated,primary_impostor,cross,20294,58793,left,left,B,A,0,A,0.357,qwen25vl,task_description,2026-08-22T22:22:15
G_58398_right_1343,mated,primary_genuine,cross,58398,58398,right,right,A,A,1,A,0.354,qwen25vl,task_description,2026-08-22T22:22:16
G_69658_right_1935,mated,primary_genuine,cross,69658,69658,right,right,A,A,1,A,0.342,qwen25vl,task_description,2026-08-22T22:22:16
I_43210_58398_right_x,non-mated,primary_impostor,cross,43210,58398,right,right,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:22:17
I_43210_76957_left_s,non-mated,primary_impostor,same,43210,76957,left,left,B,A,0,A,0.355,qwen25vl,task_description,2026-08-22T22:22:17
G_32467_right_492,mated,primary_genuine,cross,32467,32467,right,right,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:22:17
G_65030_left_1641,mated,primary_genuine,cross,65030,65030,left,left,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:22:18
I_20294_69658_left_s,non-mated,primary_impostor,same,20294,69658,left,left,B,A,0,A,0.362,qwen25vl,task_description,2026-08-22T22:22:18
I_58793_89171_right_s,non-mated,primary_impostor,same,58793,89171,right,right,B,A,0,A,0.352,qwen25vl,task_description,2026-08-22T22:22:18
I_56583_76957_right_s,non-mated,primary_impostor,same,56583,76957,right,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:22:19
I_14493_99775_right_x,non-mated,primary_impostor,cross,14493,99775,right,right,B,A,0,A,0.352,qwen25vl,task_description,2026-08-22T22:22:19
I_56583_89171_left_x,non-mated,primary_impostor,cross,56583,89171,left,left,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:22:19
G_44595_right_777,mated,primary_genuine,cross,44595,44595,right,right,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:22:20
D_65030_170,non-mated,diagnostic_impostor,cross,65030,65030,left,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:22:20
I_56583_87757_right_s,non-mated,primary_impostor,same,56583,87757,right,right,B,A,0,A,0.356,qwen25vl,task_description,2026-08-22T22:22:20
G_83742_left_2247,mated,primary_genuine,cross,83742,83742,left,left,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:22:21
D_57833_127,non-mated,diagnostic_impostor,cross,57833,57833,left,right,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:22:21
D_65030_174,non-mated,diagnostic_impostor,same,65030,65030,left,right,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:22:21
G_76957_left_2124,mated,primary_genuine,same,76957,76957,left,left,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:22:22
G_58398_left_1277,mated,primary_genuine,cross,58398,58398,left,left,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:22:22
I_63029_65030_left_x,non-mated,primary_impostor,cross,63029,65030,left,left,B,A,0,A,0.347,qwen25vl,task_description,2026-08-22T22:22:23
G_56583_left_885,mated,primary_genuine,same,56583,56583,left,left,A,A,1,A,0.34,qwen25vl,task_description,2026-08-22T22:22:23
D_65030_172,non-mated,diagnostic_impostor,cross,65030,65030,left,right,B,A,0,A,0.357,qwen25vl,task_description,2026-08-22T22:22:23
G_63029_right_1594,mated,primary_genuine,cross,63029,63029,right,right,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:22:24
D_65052_182,non-mated,diagnostic_impostor,cross,65052,65052,left,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:22:24
G_83742_right_2312,mated,primary_genuine,cross,83742,83742,right,right,A,A,1,A,0.341,qwen25vl,task_description,2026-08-22T22:22:24
I_83742_96608_left_s,non-mated,primary_impostor,same,83742,96608,left,left,B,A,0,A,0.358,qwen25vl,task_description,2026-08-22T22:22:25
I_24101_63029_right_x,non-mated,primary_impostor,cross,24101,63029,right,right,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:22:25
G_93812_left_2604,mated,primary_genuine,cross,93812,93812,left,left,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:22:25
I_44595_58398_left_x,non-mated,primary_impostor,cross,44595,58398,left,left,B,A,0,A,0.343,qwen25vl,task_description,2026-08-22T22:22:26
I_69658_99775_left_s,non-mated,primary_impostor,same,69658,99775,left,left,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:22:26
I_24101_47904_left_s,non-mated,primary_impostor,same,24101,47904,left,left,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:22:26
G_14493_right_96,mated,primary_genuine,same,14493,14493,right,right,A,A,1,A,0.342,qwen25vl,task_description,2026-08-22T22:22:27
G_65030_left_1669,mated,primary_genuine,same,65030,65030,left,left,A,A,1,A,0.344,qwen25vl,task_description,2026-08-22T22:22:27
I_65030_99775_right_x,non-mated,primary_impostor,cross,65030,99775,right,right,B,A,0,A,0.352,qwen25vl,task_description,2026-08-22T22:22:27
G_65052_left_1735,mated,primary_genuine,cross,65052,65052,left,left,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:22:28
G_24101_right_304,mated,primary_genuine,cross,24101,24101,right,right,A,A,1,A,0.346,qwen25vl,task_description,2026-08-22T22:22:28
I_87757_89171_right_x,non-mated,primary_impostor,cross,87757,89171,right,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:22:28
G_63029_right_1588,mated,primary_genuine,cross,63029,63029,right,right,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:22:29
G_57145_right_1117,mated,primary_genuine,same,57145,57145,right,right,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:22:29
I_65030_83742_left_x,non-mated,primary_impostor,cross,65030,83742,left,left,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:22:29
D_27295_45,non-mated,diagnostic_impostor,cross,27295,27295,left,right,B,A,0,A,0.338,qwen25vl,task_description,2026-08-22T22:22:30
D_24101_35,non-mated,diagnostic_impostor,cross,24101,24101,left,right,B,A,0,A,0.349,qwen25vl,task_description,2026-08-22T22:22:30
I_27295_74850_left_s,non-mated,primary_impostor,same,27295,74850,left,left,B,A,0,A,0.355,qwen25vl,task_description,2026-08-22T22:22:31
I_58398_93812_right_s,non-mated,primary_impostor,same,58398,93812,right,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:22:31
I_76957_96608_left_x,non-mated,primary_impostor,cross,76957,96608,left,left,B,A,0,A,0.35,qwen25vl,task_description,2026-08-22T22:22:31
I_32467_43210_left_s,non-mated,primary_impostor,same,32467,43210,left,left,B,A,0,A,0.362,qwen25vl,task_description,2026-08-22T22:22:32
