pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,similarity_score,raw_response,latency_s,model,prompting_setting,timestamp
I_00002381_00002463_frgp14,impostor,14,left,2381,2463,B,65,65,0.317,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:51
I_00002319_00002348_frgp14,impostor,14,left,2319,2348,B,85,85,0.31,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:51
I_00002383_00002412_frgp14,impostor,14,left,2383,2412,B,65,65,0.318,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:52
I_00002405_00002463_frgp14,impostor,14,left,2405,2463,B,0,0,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:52
I_00002349_00002425_frgp13,impostor,13,right,2349,2425,B,65,65,0.322,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:52
I_00002355_00002399_frgp13,impostor,13,right,2355,2399,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:53
I_00002383_00002481_frgp13,impostor,13,right,2383,2481,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:53
I_00002338_00002396_frgp13,impostor,13,right,2338,2396,B,0,0,0.28,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:53
I_00002381_00002386_frgp14,impostor,14,left,2381,2386,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:53
I_00002376_00002379_frgp14,impostor,14,left,2376,2379,B,85,85,0.3,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:54
I_00002355_00002415_frgp13,impostor,13,right,2355,2415,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:54
I_00002340_00002401_frgp13,impostor,13,right,2340,2401,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:54
I_00002358_00002412_frgp13,impostor,13,right,2358,2412,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:55
I_00002319_00002426_frgp14,impostor,14,left,2319,2426,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:55
I_00002315_00002403_frgp14,impostor,14,left,2315,2403,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:55
I_00002358_00002392_frgp13,impostor,13,right,2358,2392,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:55
I_00002315_00002386_frgp14,impostor,14,left,2315,2386,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:56
I_00002340_00002369_frgp13,impostor,13,right,2340,2369,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:56
I_00002352_00002428_frgp13,impostor,13,right,2352,2428,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:56
I_00002379_00002462_frgp14,impostor,14,left,2379,2462,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:57
I_00002325_00002334_frgp13,impostor,13,right,2325,2334,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:57
I_00002310_00002359_frgp13,impostor,13,right,2310,2359,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:57
I_00002373_00002401_frgp14,impostor,14,left,2373,2401,B,85,85,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:58
I_00002340_00002392_frgp14,impostor,14,left,2340,2392,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:58
I_00002340_00002370_frgp13,impostor,13,right,2340,2370,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:58
I_00002396_00002403_frgp13,impostor,13,right,2396,2403,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:58
I_00002380_00002396_frgp13,impostor,13,right,2380,2396,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:59
I_00002307_00002334_frgp13,impostor,13,right,2307,2334,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:59
I_00002341_00002403_frgp13,impostor,13,right,2341,2403,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:59
I_00002329_00002372_frgp14,impostor,14,left,2329,2372,B,85,85,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:00
I_00002341_00002392_frgp14,impostor,14,left,2341,2392,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:00
I_00002399_00002440_frgp13,impostor,13,right,2399,2440,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:00
I_00002306_00002329_frgp13,impostor,13,right,2306,2329,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:01
I_00002319_00002373_frgp14,impostor,14,left,2319,2373,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:01
I_00002315_00002425_frgp13,impostor,13,right,2315,2425,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:01
I_00002312_00002370_frgp13,impostor,13,right,2312,2370,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:01
I_00002334_00002408_frgp13,impostor,13,right,2334,2408,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:02
I_00002341_00002356_frgp13,impostor,13,right,2341,2356,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:02
I_00002303_00002367_frgp13,impostor,13,right,2303,2367,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:02
I_00002403_00002409_frgp14,impostor,14,left,2403,2409,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:03
I_00002306_00002312_frgp13,impostor,13,right,2306,2312,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:03
I_00002319_00002338_frgp13,impostor,13,right,2319,2338,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:03
I_00002330_00002396_frgp13,impostor,13,right,2330,2396,B,0,0,0.281,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:03
I_00002349_00002447_frgp13,impostor,13,right,2349,2447,B,65,65,0.3,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:04
I_00002326_00002407_frgp13,impostor,13,right,2326,2407,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:04
I_00002367_00002368_frgp13,impostor,13,right,2367,2368,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:04
I_00002407_00002428_frgp13,impostor,13,right,2407,2428,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:05
I_00002325_00002360_frgp14,impostor,14,left,2325,2360,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:05
I_00002339_00002406_frgp13,impostor,13,right,2339,2406,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:05
I_00002373_00002392_frgp13,impostor,13,right,2373,2392,B,85,85,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:06
I_00002310_00002328_frgp14,impostor,14,left,2310,2328,B,65,65,0.303,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:06
I_00002388_00002428_frgp13,impostor,13,right,2388,2428,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:06
I_00002353_00002424_frgp14,impostor,14,left,2353,2424,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:06
I_00002408_00002455_frgp13,impostor,13,right,2408,2455,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:07
I_00002326_00002370_frgp14,impostor,14,left,2326,2370,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:07
I_00002304_00002325_frgp13,impostor,13,right,2304,2325,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:07
G_2353_frgp13,genuine,13,right,2353,2353,A,100,100,0.391,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:08
I_00002338_00002418_frgp13,impostor,13,right,2338,2418,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:08
I_00002320_00002401_frgp13,impostor,13,right,2320,2401,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:08
I_00002307_00002413_frgp14,impostor,14,left,2307,2413,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:09
I_00002328_00002380_frgp14,impostor,14,left,2328,2380,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:09
I_00002310_00002394_frgp14,impostor,14,left,2310,2394,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:09
I_00002391_00002447_frgp14,impostor,14,left,2391,2447,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:09
I_00002319_00002406_frgp13,impostor,13,right,2319,2406,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:10
I_00002367_00002384_frgp13,impostor,13,right,2367,2384,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:10
I_00002321_00002358_frgp13,impostor,13,right,2321,2358,B,0,0,0.275,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:10
I_00002415_00002440_frgp14,impostor,14,left,2415,2440,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:11
I_00002359_00002395_frgp14,impostor,14,left,2359,2395,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:11
I_00002372_00002406_frgp13,impostor,13,right,2372,2406,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:11
I_00002372_00002455_frgp13,impostor,13,right,2372,2455,B,65,65,0.291,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:11
I_00002339_00002353_frgp14,impostor,14,left,2339,2353,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:12
I_00002358_00002392_frgp14,impostor,14,left,2358,2392,B,85,85,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:12
I_00002372_00002392_frgp13,impostor,13,right,2372,2392,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:12
I_00002386_00002426_frgp13,impostor,13,right,2386,2426,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:13
I_00002321_00002386_frgp13,impostor,13,right,2321,2386,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:13
I_00002329_00002395_frgp13,impostor,13,right,2329,2395,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:13
I_00002381_00002440_frgp13,impostor,13,right,2381,2440,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:14
I_00002344_00002352_frgp14,impostor,14,left,2344,2352,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:14
I_00002304_00002463_frgp13,impostor,13,right,2304,2463,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:14
I_00002423_00002455_frgp13,impostor,13,right,2423,2455,B,0,0,0.275,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:14
I_00002312_00002391_frgp13,impostor,13,right,2312,2391,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:15
I_00002369_00002386_frgp14,impostor,14,left,2369,2386,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:15
I_00002312_00002319_frgp14,impostor,14,left,2312,2319,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:15
I_00002312_00002327_frgp13,impostor,13,right,2312,2327,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:16
I_00002332_00002357_frgp14,impostor,14,left,2332,2357,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:16
I_00002388_00002423_frgp13,impostor,13,right,2388,2423,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:16
I_00002328_00002403_frgp14,impostor,14,left,2328,2403,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:16
I_00002313_00002319_frgp13,impostor,13,right,2313,2319,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:17
I_00002315_00002413_frgp14,impostor,14,left,2315,2413,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:17
I_00002375_00002399_frgp14,impostor,14,left,2375,2399,B,0,0,0.28,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:17
G_2367_frgp13,genuine,13,right,2367,2367,A,100,100,0.398,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:18
I_00002342_00002463_frgp13,impostor,13,right,2342,2463,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:18
I_00002376_00002428_frgp13,impostor,13,right,2376,2428,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:18
I_00002304_00002312_frgp13,impostor,13,right,2304,2312,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:19
I_00002356_00002413_frgp13,impostor,13,right,2356,2413,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:19
I_00002408_00002425_frgp13,impostor,13,right,2408,2425,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:19
I_00002344_00002447_frgp14,impostor,14,left,2344,2447,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:19
I_00002310_00002373_frgp13,impostor,13,right,2310,2373,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:20
I_00002314_00002357_frgp14,impostor,14,left,2314,2357,B,0,0,0.277,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:20
I_00002357_00002428_frgp14,impostor,14,left,2357,2428,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:20
I_00002356_00002412_frgp14,impostor,14,left,2356,2412,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:21
I_00002352_00002408_frgp14,impostor,14,left,2352,2408,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:21
I_00002321_00002344_frgp13,impostor,13,right,2321,2344,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:21
I_00002403_00002418_frgp13,impostor,13,right,2403,2418,B,85,85,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:21
I_00002310_00002351_frgp13,impostor,13,right,2310,2351,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:22
I_00002399_00002413_frgp13,impostor,13,right,2399,2413,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:22
I_00002306_00002313_frgp14,impostor,14,left,2306,2313,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:22
I_00002314_00002418_frgp13,impostor,13,right,2314,2418,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:23
I_00002303_00002304_frgp14,impostor,14,left,2303,2304,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:23
I_00002358_00002383_frgp14,impostor,14,left,2358,2383,B,85,85,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:23
I_00002334_00002401_frgp13,impostor,13,right,2334,2401,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:24
I_00002319_00002376_frgp13,impostor,13,right,2319,2376,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:24
I_00002386_00002396_frgp14,impostor,14,left,2386,2396,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:24
I_00002307_00002310_frgp14,impostor,14,left,2307,2310,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:24
I_00002348_00002358_frgp14,impostor,14,left,2348,2358,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:25
I_00002356_00002399_frgp14,impostor,14,left,2356,2399,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:25
I_00002326_00002344_frgp13,impostor,13,right,2326,2344,B,85,85,0.307,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:25
I_00002329_00002360_frgp14,impostor,14,left,2329,2360,B,85,85,0.317,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:26
I_00002315_00002348_frgp14,impostor,14,left,2315,2348,B,65,65,0.317,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:26
I_00002334_00002362_frgp13,impostor,13,right,2334,2362,B,65,65,0.316,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:26
I_00002329_00002380_frgp14,impostor,14,left,2329,2380,B,65,65,0.318,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:27
I_00002312_00002398_frgp14,impostor,14,left,2312,2398,B,65,65,0.317,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:27
I_00002310_00002426_frgp13,impostor,13,right,2310,2426,B,65,65,0.304,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:27
I_00002319_00002329_frgp13,impostor,13,right,2319,2329,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:27
I_00002314_00002359_frgp14,impostor,14,left,2314,2359,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:28
I_00002313_00002379_frgp13,impostor,13,right,2313,2379,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:28
I_00002364_00002372_frgp14,impostor,14,left,2364,2372,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:28
I_00002307_00002405_frgp14,impostor,14,left,2307,2405,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:29
I_00002342_00002403_frgp14,impostor,14,left,2342,2403,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:29
I_00002339_00002415_frgp14,impostor,14,left,2339,2415,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:29
I_00002376_00002383_frgp14,impostor,14,left,2376,2383,B,85,85,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:30
I_00002319_00002396_frgp14,impostor,14,left,2319,2396,B,0,0,0.279,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:30
I_00002342_00002349_frgp13,impostor,13,right,2342,2349,B,0,0,0.282,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:30
I_00002338_00002367_frgp13,impostor,13,right,2338,2367,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:30
I_00002355_00002386_frgp14,impostor,14,left,2355,2386,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:31
I_00002418_00002455_frgp13,impostor,13,right,2418,2455,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:31
I_00002362_00002447_frgp14,impostor,14,left,2362,2447,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:31
I_00002380_00002395_frgp14,impostor,14,left,2380,2395,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:32
I_00002372_00002380_frgp13,impostor,13,right,2372,2380,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:32
I_00002320_00002405_frgp14,impostor,14,left,2320,2405,B,65,65,0.291,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:32
I_00002406_00002463_frgp14,impostor,14,left,2406,2463,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:32
I_00002326_00002383_frgp13,impostor,13,right,2326,2383,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:33
G_2381_frgp14,genuine,14,left,2381,2381,A,100,100,0.393,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:33
I_00002321_00002367_frgp13,impostor,13,right,2321,2367,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:33
I_00002338_00002373_frgp13,impostor,13,right,2338,2373,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:34
I_00002338_00002395_frgp13,impostor,13,right,2338,2395,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:34
I_00002321_00002402_frgp14,impostor,14,left,2321,2402,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:34
I_00002370_00002462_frgp13,impostor,13,right,2370,2462,B,65,65,0.291,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:35
I_00002388_00002418_frgp14,impostor,14,left,2388,2418,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:35
I_00002319_00002392_frgp13,impostor,13,right,2319,2392,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:35
I_00002357_00002371_frgp13,impostor,13,right,2357,2371,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:35
I_00002304_00002344_frgp14,impostor,14,left,2304,2344,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:36
I_00002326_00002328_frgp14,impostor,14,left,2326,2328,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:36
I_00002330_00002398_frgp14,impostor,14,left,2330,2398,B,85,85,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:36
I_00002356_00002398_frgp13,impostor,13,right,2356,2398,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:37
I_00002412_00002415_frgp13,impostor,13,right,2412,2415,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:37
I_00002319_00002402_frgp13,impostor,13,right,2319,2402,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:37
I_00002310_00002447_frgp13,impostor,13,right,2310,2447,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:38
I_00002344_00002348_frgp14,impostor,14,left,2344,2348,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:38
I_00002369_00002398_frgp13,impostor,13,right,2369,2398,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:38
I_00002344_00002455_frgp13,impostor,13,right,2344,2455,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:38
I_00002303_00002313_frgp13,impostor,13,right,2303,2313,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:39
I_00002315_00002351_frgp14,impostor,14,left,2315,2351,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:39
I_00002396_00002405_frgp14,impostor,14,left,2396,2405,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:39
I_00002355_00002418_frgp13,impostor,13,right,2355,2418,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:40
I_00002351_00002352_frgp14,impostor,14,left,2351,2352,B,0,0,0.277,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:40
I_00002362_00002455_frgp14,impostor,14,left,2362,2455,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:40
I_00002399_00002455_frgp13,impostor,13,right,2399,2455,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:40
I_00002340_00002383_frgp13,impostor,13,right,2340,2383,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:41
I_00002362_00002370_frgp14,impostor,14,left,2362,2370,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:41
I_00002402_00002463_frgp14,impostor,14,left,2402,2463,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:41
G_2317_frgp13,genuine,13,right,2317,2317,A,100,100,0.391,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:39:42
