pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,similarity_score,raw_response,res1,res2,latency_s,model,prompting_setting,timestamp
I_2383_2403_frgp13,impostor,13,right,2383,2403,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:25:17
I_2383_2405_frgp13,impostor,13,right,2383,2405,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:25:18
I_2383_2406_frgp13,impostor,13,right,2383,2406,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:18
I_2383_2407_frgp13,impostor,13,right,2383,2407,B,65,65,1000,500,0.388,qwen3vl,similarity_score,2026-07-06T23:25:18
I_2383_2408_frgp13,impostor,13,right,2383,2408,B,85,85,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:25:19
I_2383_2409_frgp13,impostor,13,right,2383,2409,B,85,85,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:19
I_2383_2412_frgp13,impostor,13,right,2383,2412,B,85,85,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:25:20
I_2383_2413_frgp13,impostor,13,right,2383,2413,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:25:20
I_2383_2415_frgp13,impostor,13,right,2383,2415,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:20
I_2383_2418_frgp13,impostor,13,right,2383,2418,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:25:21
I_2383_2423_frgp13,impostor,13,right,2383,2423,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:21
I_2383_2424_frgp13,impostor,13,right,2383,2424,B,85,85,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:25:22
I_2383_2425_frgp13,impostor,13,right,2383,2425,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:22
I_2383_2426_frgp13,impostor,13,right,2383,2426,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:25:22
I_2383_2428_frgp13,impostor,13,right,2383,2428,B,85,85,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:23
I_2383_2440_frgp13,impostor,13,right,2383,2440,B,85,85,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:25:23
I_2383_2447_frgp13,impostor,13,right,2383,2447,B,65,65,1000,500,0.413,qwen3vl,similarity_score,2026-07-06T23:25:23
I_2383_2455_frgp13,impostor,13,right,2383,2455,B,65,65,1000,500,0.412,qwen3vl,similarity_score,2026-07-06T23:25:24
I_2383_2462_frgp13,impostor,13,right,2383,2462,B,65,65,1000,500,0.415,qwen3vl,similarity_score,2026-07-06T23:25:24
I_2383_2463_frgp13,impostor,13,right,2383,2463,B,65,65,1000,500,0.413,qwen3vl,similarity_score,2026-07-06T23:25:25
I_2383_2481_frgp13,impostor,13,right,2383,2481,B,65,65,1000,500,0.401,qwen3vl,similarity_score,2026-07-06T23:25:25
I_2384_2386_frgp13,impostor,13,right,2384,2386,B,0,0,1000,500,0.364,qwen3vl,similarity_score,2026-07-06T23:25:25
I_2384_2388_frgp13,impostor,13,right,2384,2388,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:26
I_2384_2391_frgp13,impostor,13,right,2384,2391,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:25:26
I_2384_2392_frgp13,impostor,13,right,2384,2392,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:25:27
I_2384_2394_frgp13,impostor,13,right,2384,2394,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:25:27
I_2384_2395_frgp13,impostor,13,right,2384,2395,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:25:27
I_2384_2396_frgp13,impostor,13,right,2384,2396,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:25:28
I_2384_2398_frgp13,impostor,13,right,2384,2398,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-06T23:25:28
I_2384_2399_frgp13,impostor,13,right,2384,2399,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:28
I_2384_2401_frgp13,impostor,13,right,2384,2401,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:25:29
I_2384_2402_frgp13,impostor,13,right,2384,2402,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:29
I_2384_2403_frgp13,impostor,13,right,2384,2403,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:25:30
I_2384_2405_frgp13,impostor,13,right,2384,2405,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:30
I_2384_2406_frgp13,impostor,13,right,2384,2406,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:30
I_2384_2407_frgp13,impostor,13,right,2384,2407,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:25:31
I_2384_2408_frgp13,impostor,13,right,2384,2408,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-06T23:25:31
I_2384_2409_frgp13,impostor,13,right,2384,2409,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:25:31
I_2384_2412_frgp13,impostor,13,right,2384,2412,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:32
I_2384_2413_frgp13,impostor,13,right,2384,2413,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:25:32
I_2384_2415_frgp13,impostor,13,right,2384,2415,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:33
I_2384_2418_frgp13,impostor,13,right,2384,2418,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:33
I_2384_2423_frgp13,impostor,13,right,2384,2423,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-06T23:25:33
I_2384_2424_frgp13,impostor,13,right,2384,2424,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-06T23:25:34
I_2384_2425_frgp13,impostor,13,right,2384,2425,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:25:34
I_2384_2426_frgp13,impostor,13,right,2384,2426,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:25:35
I_2384_2428_frgp13,impostor,13,right,2384,2428,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:25:35
I_2384_2440_frgp13,impostor,13,right,2384,2440,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-06T23:25:35
I_2384_2447_frgp13,impostor,13,right,2384,2447,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:36
I_2384_2455_frgp13,impostor,13,right,2384,2455,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:25:36
I_2384_2462_frgp13,impostor,13,right,2384,2462,B,0,0,1000,500,0.361,qwen3vl,similarity_score,2026-07-06T23:25:36
I_2384_2463_frgp13,impostor,13,right,2384,2463,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:37
I_2384_2481_frgp13,impostor,13,right,2384,2481,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:37
I_2386_2388_frgp13,impostor,13,right,2386,2388,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:25:38
I_2386_2391_frgp13,impostor,13,right,2386,2391,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:25:38
I_2386_2392_frgp13,impostor,13,right,2386,2392,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:25:38
I_2386_2394_frgp13,impostor,13,right,2386,2394,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:25:39
I_2386_2395_frgp13,impostor,13,right,2386,2395,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:25:39
I_2386_2396_frgp13,impostor,13,right,2386,2396,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:25:39
I_2386_2398_frgp13,impostor,13,right,2386,2398,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:40
I_2386_2399_frgp13,impostor,13,right,2386,2399,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:25:40
I_2386_2401_frgp13,impostor,13,right,2386,2401,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:25:41
I_2386_2402_frgp13,impostor,13,right,2386,2402,B,65,65,1000,500,0.39,qwen3vl,similarity_score,2026-07-06T23:25:41
I_2386_2403_frgp13,impostor,13,right,2386,2403,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:25:41
I_2386_2405_frgp13,impostor,13,right,2386,2405,B,65,65,1000,500,0.39,qwen3vl,similarity_score,2026-07-06T23:25:42
I_2386_2406_frgp13,impostor,13,right,2386,2406,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:25:42
I_2386_2407_frgp13,impostor,13,right,2386,2407,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:25:42
I_2386_2408_frgp13,impostor,13,right,2386,2408,B,65,65,1000,500,0.385,qwen3vl,similarity_score,2026-07-06T23:25:43
I_2386_2409_frgp13,impostor,13,right,2386,2409,B,65,65,1000,500,0.385,qwen3vl,similarity_score,2026-07-06T23:25:43
I_2386_2412_frgp13,impostor,13,right,2386,2412,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:25:44
I_2386_2413_frgp13,impostor,13,right,2386,2413,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:25:44
I_2386_2415_frgp13,impostor,13,right,2386,2415,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:25:44
I_2386_2418_frgp13,impostor,13,right,2386,2418,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:25:45
I_2386_2423_frgp13,impostor,13,right,2386,2423,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:25:45
I_2386_2424_frgp13,impostor,13,right,2386,2424,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-06T23:25:46
I_2386_2425_frgp13,impostor,13,right,2386,2425,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:25:46
I_2386_2426_frgp13,impostor,13,right,2386,2426,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:25:46
I_2386_2428_frgp13,impostor,13,right,2386,2428,B,65,65,1000,500,0.388,qwen3vl,similarity_score,2026-07-06T23:25:47
I_2386_2440_frgp13,impostor,13,right,2386,2440,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:25:47
I_2386_2447_frgp13,impostor,13,right,2386,2447,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:25:47
I_2386_2455_frgp13,impostor,13,right,2386,2455,B,65,65,1000,500,0.398,qwen3vl,similarity_score,2026-07-06T23:25:48
I_2386_2462_frgp13,impostor,13,right,2386,2462,B,65,65,1000,500,0.418,qwen3vl,similarity_score,2026-07-06T23:25:48
I_2386_2463_frgp13,impostor,13,right,2386,2463,B,65,65,1000,500,0.416,qwen3vl,similarity_score,2026-07-06T23:25:49
I_2386_2481_frgp13,impostor,13,right,2386,2481,B,65,65,1000,500,0.416,qwen3vl,similarity_score,2026-07-06T23:25:49
I_2388_2391_frgp13,impostor,13,right,2388,2391,B,85,85,1000,500,0.413,qwen3vl,similarity_score,2026-07-06T23:25:50
I_2388_2392_frgp13,impostor,13,right,2388,2392,B,85,85,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:25:50
I_2388_2394_frgp13,impostor,13,right,2388,2394,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-06T23:25:50
I_2388_2395_frgp13,impostor,13,right,2388,2395,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:25:51
I_2388_2396_frgp13,impostor,13,right,2388,2396,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:51
I_2388_2398_frgp13,impostor,13,right,2388,2398,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:25:51
I_2388_2399_frgp13,impostor,13,right,2388,2399,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-06T23:25:52
I_2388_2401_frgp13,impostor,13,right,2388,2401,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:25:52
I_2388_2402_frgp13,impostor,13,right,2388,2402,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:25:53
I_2388_2403_frgp13,impostor,13,right,2388,2403,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:25:53
I_2388_2405_frgp13,impostor,13,right,2388,2405,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-06T23:25:53
I_2388_2406_frgp13,impostor,13,right,2388,2406,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:25:54
I_2388_2407_frgp13,impostor,13,right,2388,2407,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:25:54
I_2388_2408_frgp13,impostor,13,right,2388,2408,B,85,85,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:25:54
I_2388_2409_frgp13,impostor,13,right,2388,2409,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:25:55
I_2388_2412_frgp13,impostor,13,right,2388,2412,B,85,85,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:25:55
I_2388_2413_frgp13,impostor,13,right,2388,2413,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:25:56
I_2388_2415_frgp13,impostor,13,right,2388,2415,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:25:56
I_2388_2418_frgp13,impostor,13,right,2388,2418,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:25:56
I_2388_2423_frgp13,impostor,13,right,2388,2423,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:25:57
I_2388_2424_frgp13,impostor,13,right,2388,2424,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:25:57
I_2388_2425_frgp13,impostor,13,right,2388,2425,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:25:57
I_2388_2426_frgp13,impostor,13,right,2388,2426,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:25:58
I_2388_2428_frgp13,impostor,13,right,2388,2428,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:25:58
I_2388_2440_frgp13,impostor,13,right,2388,2440,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:25:59
I_2388_2447_frgp13,impostor,13,right,2388,2447,B,85,85,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:25:59
I_2388_2455_frgp13,impostor,13,right,2388,2455,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:25:59
I_2388_2462_frgp13,impostor,13,right,2388,2462,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:26:00
I_2388_2463_frgp13,impostor,13,right,2388,2463,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:26:00
I_2388_2481_frgp13,impostor,13,right,2388,2481,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:01
I_2391_2392_frgp13,impostor,13,right,2391,2392,B,85,85,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:26:01
I_2391_2394_frgp13,impostor,13,right,2391,2394,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:26:01
I_2391_2395_frgp13,impostor,13,right,2391,2395,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:02
I_2391_2396_frgp13,impostor,13,right,2391,2396,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:26:02
I_2391_2398_frgp13,impostor,13,right,2391,2398,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:26:02
I_2391_2399_frgp13,impostor,13,right,2391,2399,B,85,85,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:26:03
I_2391_2401_frgp13,impostor,13,right,2391,2401,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:03
I_2391_2402_frgp13,impostor,13,right,2391,2402,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:26:04
I_2391_2403_frgp13,impostor,13,right,2391,2403,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:04
I_2391_2405_frgp13,impostor,13,right,2391,2405,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:04
I_2391_2406_frgp13,impostor,13,right,2391,2406,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:26:05
I_2391_2407_frgp13,impostor,13,right,2391,2407,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:26:05
I_2391_2408_frgp13,impostor,13,right,2391,2408,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:26:05
I_2391_2409_frgp13,impostor,13,right,2391,2409,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:06
I_2391_2412_frgp13,impostor,13,right,2391,2412,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:26:06
I_2391_2413_frgp13,impostor,13,right,2391,2413,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:26:07
I_2391_2415_frgp13,impostor,13,right,2391,2415,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:26:07
I_2391_2418_frgp13,impostor,13,right,2391,2418,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:26:07
I_2391_2423_frgp13,impostor,13,right,2391,2423,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:08
I_2391_2424_frgp13,impostor,13,right,2391,2424,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-06T23:26:08
I_2391_2425_frgp13,impostor,13,right,2391,2425,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-06T23:26:08
I_2391_2426_frgp13,impostor,13,right,2391,2426,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:26:09
I_2391_2428_frgp13,impostor,13,right,2391,2428,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:26:09
I_2391_2440_frgp13,impostor,13,right,2391,2440,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-06T23:26:10
I_2391_2447_frgp13,impostor,13,right,2391,2447,B,85,85,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:10
I_2391_2455_frgp13,impostor,13,right,2391,2455,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:26:10
I_2391_2462_frgp13,impostor,13,right,2391,2462,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:26:11
I_2391_2463_frgp13,impostor,13,right,2391,2463,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:11
I_2391_2481_frgp13,impostor,13,right,2391,2481,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:26:12
I_2392_2394_frgp13,impostor,13,right,2392,2394,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:26:12
I_2392_2395_frgp13,impostor,13,right,2392,2395,B,85,85,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:12
I_2392_2396_frgp13,impostor,13,right,2392,2396,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:26:13
I_2392_2398_frgp13,impostor,13,right,2392,2398,B,85,85,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:26:13
I_2392_2399_frgp13,impostor,13,right,2392,2399,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:13
I_2392_2401_frgp13,impostor,13,right,2392,2401,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:26:14
I_2392_2402_frgp13,impostor,13,right,2392,2402,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:26:14
I_2392_2403_frgp13,impostor,13,right,2392,2403,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:15
I_2392_2405_frgp13,impostor,13,right,2392,2405,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-06T23:26:15
I_2392_2406_frgp13,impostor,13,right,2392,2406,B,85,85,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:26:15
I_2392_2407_frgp13,impostor,13,right,2392,2407,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:26:16
I_2392_2408_frgp13,impostor,13,right,2392,2408,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:26:16
I_2392_2409_frgp13,impostor,13,right,2392,2409,B,85,85,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:26:16
I_2392_2412_frgp13,impostor,13,right,2392,2412,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:26:17
I_2392_2413_frgp13,impostor,13,right,2392,2413,B,85,85,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:26:17
I_2392_2415_frgp13,impostor,13,right,2392,2415,B,85,85,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:18
I_2392_2418_frgp13,impostor,13,right,2392,2418,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:26:18
I_2392_2423_frgp13,impostor,13,right,2392,2423,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:18
I_2392_2424_frgp13,impostor,13,right,2392,2424,B,85,85,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:19
I_2392_2425_frgp13,impostor,13,right,2392,2425,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:26:19
I_2392_2426_frgp13,impostor,13,right,2392,2426,B,65,65,1000,500,0.407,qwen3vl,similarity_score,2026-07-06T23:26:19
I_2392_2428_frgp13,impostor,13,right,2392,2428,B,85,85,1000,500,0.427,qwen3vl,similarity_score,2026-07-06T23:26:20
I_2392_2440_frgp13,impostor,13,right,2392,2440,B,85,85,1000,500,0.407,qwen3vl,similarity_score,2026-07-06T23:26:20
I_2392_2447_frgp13,impostor,13,right,2392,2447,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:26:21
I_2392_2455_frgp13,impostor,13,right,2392,2455,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:26:21
I_2392_2462_frgp13,impostor,13,right,2392,2462,B,65,65,1000,500,0.387,qwen3vl,similarity_score,2026-07-06T23:26:21
I_2392_2463_frgp13,impostor,13,right,2392,2463,B,65,65,1000,500,0.387,qwen3vl,similarity_score,2026-07-06T23:26:22
I_2392_2481_frgp13,impostor,13,right,2392,2481,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:26:22
I_2394_2395_frgp13,impostor,13,right,2394,2395,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-06T23:26:23
I_2394_2396_frgp13,impostor,13,right,2394,2396,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-06T23:26:23
I_2394_2398_frgp13,impostor,13,right,2394,2398,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-06T23:26:23
I_2394_2399_frgp13,impostor,13,right,2394,2399,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:26:24
I_2394_2401_frgp13,impostor,13,right,2394,2401,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:26:24
I_2394_2402_frgp13,impostor,13,right,2394,2402,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:26:25
I_2394_2403_frgp13,impostor,13,right,2394,2403,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:26:25
I_2394_2405_frgp13,impostor,13,right,2394,2405,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:26:25
I_2394_2406_frgp13,impostor,13,right,2394,2406,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:26
I_2394_2407_frgp13,impostor,13,right,2394,2407,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:26:26
I_2394_2408_frgp13,impostor,13,right,2394,2408,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:26:26
I_2394_2409_frgp13,impostor,13,right,2394,2409,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:26:27
I_2394_2412_frgp13,impostor,13,right,2394,2412,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:26:27
I_2394_2413_frgp13,impostor,13,right,2394,2413,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:26:28
